"persona","cognome","nome","info","inizioMandato","fineMandato"
"http://dati.camera.it/ocd/persona.rdf/p18470","DAL CANTON","MARIA PIA","Laurea in lettere; insegnante.","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p18480","DAL FALCO","LUCIANO","Laurea in giurisprudenza; ","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p17770","ANZILOTTI","GIUSEPPE",,"19610421","19630515"
"http://dati.camera.it/ocd/persona.rdf/p1680","CIAMPAGLIA","ALBERTO","Licenza media superiore; funzionario pubblico.","19720515","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1680","CIAMPAGLIA","ALBERTO","Licenza media superiore; funzionario pubblico.","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1680","CIAMPAGLIA","ALBERTO","Licenza media superiore; funzionario pubblico.","19790609","19830711"
"http://dati.camera.it/ocd/persona.rdf/p1680","CIAMPAGLIA","ALBERTO","Licenza media superiore; funzionario pubblico.","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p16810","SPINELLI","ALTIERO","Pubblicista.","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16810","SPINELLI","ALTIERO","Pubblicista.","19790613","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16820","SPOSETTI","GIUSEPPE","Commercialista","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16820","SPOSETTI","GIUSEPPE","Commercialista","19800521","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16830","SQUERI","CARLO","Laurea in giurisprudenza; dirigente d'azienda","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16840","TAMBURINI","ROLANDO","Operaio","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16840","TAMBURINI","ROLANDO","Operaio","19790615","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16850","TASSONE","MARIO","Laurea in giurisprudenza; avvocato","19760701","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16850","TASSONE","MARIO","Laurea in giurisprudenza; avvocato","19790616","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16850","TASSONE","MARIO","Laurea in giurisprudenza; avvocato","19830708","19870701"
"http://dati.camera.it/ocd/persona.rdf/p16860","TEDESCHI","NADIR","Licenza media superiore; dirigente d'azienda","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16860","TEDESCHI","NADIR","Licenza media superiore; dirigente d'azienda","19830705","19870701"
"http://dati.camera.it/ocd/persona.rdf/p16870","TESINI","ARISTIDE","Licenza media superiore; dirigente d'azienda","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16870","TESINI","ARISTIDE","Licenza media superiore; dirigente d'azienda","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16880","TESSARI","GIANGIACOMO","Laurea in medicina e chirurgia; medico chirurgo","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16880","TESSARI","GIANGIACOMO","Laurea in medicina e chirurgia; medico chirurgo","19790612","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16890","TESTA","ANTONIO","Laurea in giurisprudenza; avvocato","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16890","TESTA","ANTONIO","Laurea in giurisprudenza; avvocato","19830709","19870701"
"http://dati.camera.it/ocd/persona.rdf/p16900","TIRABOSCHI","ANGELO","Funzionario di partito","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16900","TIRABOSCHI","ANGELO","Funzionario di partito","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16900","TIRABOSCHI","ANGELO","Funzionario di partito","19830705","19870701"
"http://dati.camera.it/ocd/persona.rdf/p1690","CICCARDINI","BARTOLOMEO","Laurea in giurisprudenza; pubblicista.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1690","CICCARDINI","BARTOLOMEO","Laurea in giurisprudenza; pubblicista.","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1690","CICCARDINI","BARTOLOMEO","Laurea in giurisprudenza; pubblicista.","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1690","CICCARDINI","BARTOLOMEO","Laurea in giurisprudenza; pubblicista.","19790613","19830711"
"http://dati.camera.it/ocd/persona.rdf/p1690","CICCARDINI","BARTOLOMEO","Laurea in giurisprudenza; pubblicista.","19830707","19870701"
"http://dati.camera.it/ocd/persona.rdf/p16910","TOMBESI","GIORGIO","Laurea in ingegneria; funzionario pubblico","19760626","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16910","TOMBESI","GIORGIO","Laurea in ingegneria; funzionario pubblico","19790608","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16920","TONI","FRANCESCO","Licenza elementare; impiegato","19760701","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16920","TONI","FRANCESCO","Licenza elementare; impiegato","19790613","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16930","TORRI","GIOVANNI","Licenza elementare; agricoltore, sindacalista","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16930","TORRI","GIOVANNI","Licenza elementare; agricoltore, sindacalista","19790615","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16940","TOZZETTI","ALDO","Operaio","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16940","TOZZETTI","ALDO","Operaio","19790613","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16960","TREZZINI","GIUSEPPE SIRO","Pubblicista","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16960","TREZZINI","GIUSEPPE SIRO","Pubblicista","19790613","19791218"
"http://dati.camera.it/ocd/persona.rdf/p16970","USELLINI","MARIO","Laurea in scienze economiche e commerciali; imprenditore","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p16970","USELLINI","MARIO","Laurea in scienze economiche e commerciali; imprenditore","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p16970","USELLINI","MARIO","Laurea in scienze economiche e commerciali; imprenditore","19830705","19870701"
"http://dati.camera.it/ocd/persona.rdf/p16980","VACCARO MELUCCO","ALESSANDRA","Laurea in lettere; archeologa","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17000","VERNOLA","NICOLA","Laurea in giurisprudenza; avvocato","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17000","VERNOLA","NICOLA","Laurea in giurisprudenza; avvocato","19790616","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17000","VERNOLA","NICOLA","Laurea in giurisprudenza; avvocato","19830708","19870701"
"http://dati.camera.it/ocd/persona.rdf/p1700","CIRILLO","MARIO","Licenza media superiore; sindacalista.","19690808","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1700","CIRILLO","MARIO","Licenza media superiore; sindacalista.","19720525","19760704"
"http://dati.camera.it/ocd/persona.rdf/p17010","VILLARI","ROSARIO","Laurea in lettere; docente universitario","19760701","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17020","VIZZINI","CARLO","Laurea in giurisprudenza; docente universitario","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17020","VIZZINI","CARLO","Laurea in giurisprudenza; docente universitario","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17020","VIZZINI","CARLO","Laurea in giurisprudenza; docente universitario","19830707","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17030","ZAMBON","BRUNO","Agricoltore","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17030","ZAMBON","BRUNO","Agricoltore","19790612","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17030","ZAMBON","BRUNO","Agricoltore","19830706","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17040","ZANIBONI","ANTONINO","Laurea in lettere; insegnante","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17040","ZANIBONI","ANTONINO","Laurea in lettere; insegnante","19790615","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17040","ZANIBONI","ANTONINO","Laurea in lettere; insegnante","19830706","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17050","ZANONE","VALERIO","Laurea in lettere; giornalista.","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17050","ZANONE","VALERIO","Laurea in lettere; giornalista.","19790617","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17050","ZANONE","VALERIO","Laurea in lettere; giornalista.","19830707","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17060","ZARRO","GIOVANNI","Laurea in giurisprudenza; avvocato","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17060","ZARRO","GIOVANNI","Laurea in giurisprudenza; avvocato","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17060","ZARRO","GIOVANNI","Laurea in giurisprudenza; avvocato","19830707","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17070","ZAVAGNIN","ANTONIO","Licenza media inferiore; impiegato","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17070","ZAVAGNIN","ANTONIO","Licenza media inferiore; impiegato","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17090","ZUCCALA'","MICHELE","Laurea in giurisprudenza; avvocato","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p170","ALTISSIMO","RENATO","Laurea in scienze politiche; dirigente d'azienda","19720520","19760704"
"http://dati.camera.it/ocd/persona.rdf/p170","ALTISSIMO","RENATO","Laurea in scienze politiche; dirigente d'azienda","19790617","19830711"
"http://dati.camera.it/ocd/persona.rdf/p170","ALTISSIMO","RENATO","Laurea in scienze politiche; dirigente d'azienda","19830708","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17100","ZUCCONI","GUGLIELMO","Laurea in lettere e lingue; giornalista","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1710","CITTADINI","GIUSEPPE","Laurea in giurisprudenza; avvocato","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p17110","ZUECH","GIUSEPPE","Agricoltore","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17110","ZUECH","GIUSEPPE","Agricoltore","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17110","ZUECH","GIUSEPPE","Agricoltore","19830709","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17120","PINTO","DOMENICO","Licenza media superiore","19760705","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17120","PINTO","DOMENICO","Licenza media superiore","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17140","ALPINO","GIUSEPPE","Laurea in scienze economiche e commerciali; funzionario di banca, pubblicista.","19680602","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17140","ALPINO","GIUSEPPE","Laurea in scienze economiche e commerciali; funzionario di banca, pubblicista.","19720520","19760508"
"http://dati.camera.it/ocd/persona.rdf/p1720","CIUFFINI","FABIO MARIA","Laurea in ingegneria; ingegnere.","19720516","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1720","CIUFFINI","FABIO MARIA","Laurea in ingegneria; ingegnere.","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1720","CIUFFINI","FABIO MARIA","Laurea in ingegneria; ingegnere.","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17240","VOLPE","CALOGERO","Laurea in medicina e chirurgia; medico chirurgo","19680601","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17240","VOLPE","CALOGERO","Laurea in medicina e chirurgia; medico chirurgo","19720520","19760704"
"http://dati.camera.it/ocd/persona.rdf/p17240","VOLPE","CALOGERO","Laurea in medicina e chirurgia; medico chirurgo","19760620","19760803"
"http://dati.camera.it/ocd/persona.rdf/p17270","PASSONI","LUIGI","Laurea in scienze economiche e commerciali; commercialista.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17280","BERTOLI","MARCO","Laurea in filosofia; funzionario di partito","19770203","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17300","CARRA","VITTORINO","Licenza media superiore; impiegato.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1730","COCCIA","FRANCO","Laurea in giurisprudenza; avvocato.","19680618","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1730","COCCIA","FRANCO","Laurea in giurisprudenza; avvocato.","19720525","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1730","COCCIA","FRANCO","Laurea in giurisprudenza; avvocato.","19760705","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17320","NAPOLI","UGO","Laurea in giurisprudenza; avvocato.","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17330","BIAGINI","FERRUCCIO","Licenza elementare; impiegato.","19680526","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17340","SPIGAROLI","ALBERTO","Laurea in lettere; insegnante","19770217","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17380","CASSANO","MICHELE","Insegnante; sindacalista.","19720517","19750821"
"http://dati.camera.it/ocd/persona.rdf/p17390","MORELLI","GIANCARLO","Laurea in medicina e chirurgia; medico.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1740","COCCO","MARIA GIULIA","Laurea in lettere; insegnante.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1740","COCCO","MARIA GIULIA","Laurea in lettere; insegnante.","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p17420","CATTANI","VENERIO","Laurea in filosfia; insegnante.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17440","STEGAGNINI","BRUNO","Militare","19771109","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17440","STEGAGNINI","BRUNO","Militare","19790613","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17440","STEGAGNINI","BRUNO","Militare","19830708","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17450","DI MAURO","ADO GUIDO","Laurea in medicina  e chirurgia; medico.","19630626","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17450","DI MAURO","ADO GUIDO","Laurea in medicina  e chirurgia; medico.","19680527","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17460","BERTUCCI","LAMBERTO","Laurea in scienze politiche; funzionario pubblico.","19701021","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17470","D'ANTONIO","GIOVANNI","Laurea in medicina e chirugia; medico chirurgo.","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17470","D'ANTONIO","GIOVANNI","Laurea in medicina e chirugia; medico chirurgo.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17480","BARBACCIA","FRANCESCO","Laurea in medicina e chirurgia; medico.","19640730","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17490","LANDI","ANGELO","Licenza media superiore; funzionario di partito.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17500","BRONZUTO","LIBERATO","Insegnante.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17500","BRONZUTO","LIBERATO","Insegnante.","19680526","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1750","CODACCI PISANELLI","GIUSEPPE","Laurea in giurisprudenza e in scienze politiche; docente universitario.","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1750","CODACCI PISANELLI","GIUSEPPE","Laurea in giurisprudenza e in scienze politiche; docente universitario.","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p17510","ALATRI","PAOLO","Docente universitario.","19630507","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17530","BONFIGLIO","CASIMIRO","Licenza media superiore; sindacalista, funzionario pubblico","19780421","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17540","COSTA MASSUCCO","ANGIOLA MARIA","Laurea in lettere e filosofia; docente universitario.","19670705","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17550","SEPPIA","MAURO","Licenza media superiore; funzionario di partito.","19780517","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17550","SEPPIA","MAURO","Licenza media superiore; funzionario di partito.","19790612","19830711"
"http://dati.camera.it/ocd/persona.rdf/p17550","SEPPIA","MAURO","Licenza media superiore; funzionario di partito.","19830705","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17560","VIANELLO","GIANMARIO","Laurea in lettere e filosofia; funzionario di partito, giornalista.","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17560","VIANELLO","GIANMARIO","Laurea in lettere e filosofia; funzionario di partito, giornalista.","19680601","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17570","FREGONESE","ELIO","Licenza media superiore; impiegato.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17580","CIAVARELLA","ANGELO","Laurea in scienze economiche e finanziarie; insegnante","19780621","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17590","FIORI","GIOVANNINO","Laurea in giurisprudenza; funzionario pubblico","19780720","19790619"
"http://dati.camera.it/ocd/persona.rdf/p17590","FIORI","GIOVANNINO","Laurea in giurisprudenza; funzionario pubblico","19790612","19830711"
"http://dati.camera.it/ocd/persona.rdf/p1760","COLAJANNI","POMPEO","Laurea in giurisprudenza; avvocato","19750625","19760704"
"http://dati.camera.it/ocd/persona.rdf/p17610","CERAVOLO","DOMENICO","Laurea in biologia.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17610","CERAVOLO","DOMENICO","Laurea in biologia.","19680531","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17630","ALINI","WALTER","Impiegato, sindacalista.","19630512","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17630","ALINI","WALTER","Impiegato, sindacalista.","19680530","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17640","LOPERFIDO","FRANCESCO","Lauea in filosofia; insegnante.","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17640","LOPERFIDO","FRANCESCO","Lauea in filosofia; insegnante.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17650","ABATE","COSIMO","Laurea in pedagogia; insegnante","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17660","ABBIATI","AMAELE","Laurea in lingue e letterature straniere; insegnante.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17670","ABENANTE","ANGELO","Sindacalista.","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1770","COLOMBO","EMILIO","Laurea in giurisprudenza;","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1770","COLOMBO","EMILIO","Laurea in giurisprudenza;","19680526","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1770","COLOMBO","EMILIO","Laurea in giurisprudenza;","19720514","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1770","COLOMBO","EMILIO","Laurea in giurisprudenza;","19760626","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1770","COLOMBO","EMILIO","Laurea in giurisprudenza;","19790609","19830711"
"http://dati.camera.it/ocd/persona.rdf/p1770","COLOMBO","EMILIO","Laurea in giurisprudenza;","19830702","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17720","ALBERTINI","FRANCESCO","Laurea in giurisprudenza; avvocato.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17730","ALESSANDRINI","PIO","Licenza media superiore; pubblicista.","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17740","AMODEI","FAUSTO","Laurea in architettura; architetto.","19680602","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17760","ANTONINI","SILVIO","Operaio.","19630626","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17780","ARIOSTO","EGIDIO","Laurea in filosofia e pedagogia; insegnante","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17780","ARIOSTO","EGIDIO","Laurea in filosofia e pedagogia; insegnante","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17790","ARMAROLI","SILVANO","Licenza media superiore.","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17810","AZIMONTI","PIERINO","Sindacalista.","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17820","BALDANI GUERRA","ALFREDO","Licenza media superiore; insegnante.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17820","BALDANI GUERRA","ALFREDO","Licenza media superiore; insegnante.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17850","BASSO","LELIO","Laurea in giurisprudenza; avvocato.","19630512","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17850","BASSO","LELIO","Laurea in giurisprudenza; avvocato.","19680530","19720524"
"http://dati.camera.it/ocd/persona.rdf/p17860","BELOTTI","GIUSEPPE","Laurea in scienze economiche e commerciali; dirigente di azienda.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17870","BENEDETTI","TULLIO","Laurea in giurisprudenza; avvocato","19720520","19741126"
"http://dati.camera.it/ocd/persona.rdf/p17880","BERLINGUER","LUIGI","Laurea in giurisprudenza; docente universitario.","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17900","BERRETTA","GAETANO","Laurea in medicina e chirurgia; medico chirurgo.","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1790","COLUCCI","FRANCESCO","Licenza commerciale; dirigente","19720516","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1790","COLUCCI","FRANCESCO","Licenza commerciale; dirigente","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1790","COLUCCI","FRANCESCO","Licenza commerciale; dirigente","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p1790","COLUCCI","FRANCESCO","Licenza commerciale; dirigente","19830705","19870701"
"http://dati.camera.it/ocd/persona.rdf/p17950","BETTIOL","GIUSEPPE MARIA","Laurea in giurisprudenza; docente universitario.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17970","BIAGGI","FRANCANTONIO","Laurea in giurisprudenza e ingegneria; dirigente d'azienda","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17980","BIAGGI","NULLO","Laurea in economia e commercio; dirigente d'azienda.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p17980","BIAGGI","NULLO","Laurea in economia e commercio; dirigente d'azienda.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18000","BISANTIS","FAUSTO","Laurea in giurisprudenza; avvocato.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1800","COLUMBU","MICHELE","Laurea in lettere; impiegato","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p18010","BOIARDI","FRANCO","Laurea in scienze politiche.","19680830","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18030","BORRACCINO","DOMENICO","Licenza media superiore; ragioniere.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18040","BRIZIOLI","ANTONIO","Laurea in giurisprudenza; avvocato.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18050","BRUNI","EMIDIO","Impiegato.","19680531","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18060","BRUSASCA","GIUSEPPE","Laurea in giurisprudenza e in scienze economiche; avvocato.","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18080","BUZZETTI","PRIMO","Licenza media superiore; ragioniere.","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p180","AMADEI","GIUSEPPE","Laurea in lettere.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p180","AMADEI","GIUSEPPE","Laurea in lettere.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p180","AMADEI","GIUSEPPE","Laurea in lettere.","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p180","AMADEI","GIUSEPPE","Laurea in lettere.","19760701","19790619"
"http://dati.camera.it/ocd/persona.rdf/p180","AMADEI","GIUSEPPE","Laurea in lettere.","19790618","19830711"
"http://dati.camera.it/ocd/persona.rdf/p180","AMADEI","GIUSEPPE","Laurea in lettere.","19830711","19870205"
"http://dati.camera.it/ocd/persona.rdf/p18100","CALVARESI","MARINO","Licenza media superiore; insegnante.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1810","COMPAGNA","FRANCESCO","Laurea in giurisprudenza; pubblicista.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1810","COMPAGNA","FRANCESCO","Laurea in giurisprudenza; pubblicista.","19720515","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1810","COMPAGNA","FRANCESCO","Laurea in giurisprudenza; pubblicista.","19760628","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1810","COMPAGNA","FRANCESCO","Laurea in giurisprudenza; pubblicista.","19790609","19820724"
"http://dati.camera.it/ocd/persona.rdf/p18110","CALVI","ETTORE","Sindacalista.","19630512","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18110","CALVI","ETTORE","Sindacalista.","19680530","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18140","CANESTRI","GIORGIO","Laurea in lettere; insegnante.","19680618","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18160","CAPPELLO","DANTE","Laurea in medicina e chirurgia; medico chirurgo.","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18170","CAPUA","ANTONIO","Laurea in medicina e chirurgia; medico chirurgo.","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18170","CAPUA","ANTONIO","Laurea in medicina e chirurgia; medico chirurgo.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18190","CERUTI","CARLO","Licenza media superiore; sindacalista.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18190","CERUTI","CARLO","Licenza media superiore; sindacalista.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1820","CONCAS","FRANCO","Laurea in giurisprudenza; avvocato.","19720518","19760704"
"http://dati.camera.it/ocd/persona.rdf/p18210","CHIAROMONTE","GERARDO","Laurea in ingegneria; ingegnere.","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18220","CHINELLO","IVONE","Licenza media superiore; funzionario di partito.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18230","CIAFFI","ADRIANO","Laurea in giurisprudenza; avvocato.","19680531","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18230","CIAFFI","ADRIANO","Laurea in giurisprudenza; avvocato.","19720518","19750821"
"http://dati.camera.it/ocd/persona.rdf/p18230","CIAFFI","ADRIANO","Laurea in giurisprudenza; avvocato.","19830705","19870701"
"http://dati.camera.it/ocd/persona.rdf/p18240","CINCIARI","MARIA LISA","Dirigente di associazione femminile.","19630507","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18250","CARRARA SUTOUR","EZEQUIEL STEFANO","Laurea in giurisprudenza; avvocato.","19680618","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18280","CASOLA","GIOVANNI","Giornalista.","19680705","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18290","CASSIANI","GENNARO","Laurea in giurisprudenza; avvocato.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18300","CEBRELLI","RENATO","Licenza media superiore.","19680530","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1830","CONTE","DOMENICO","Insegnante.","19680925","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1830","CONTE","DOMENICO","Insegnante.","19720515","19760704"
"http://dati.camera.it/ocd/persona.rdf/p18310","CENGARLE","ONORIO","Operaio; sindacalista.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p18320","CINGARI","GAETANO","Laurea in matematica e fisica, pedagogia e storia; docente universitario.","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p18330","CODIGNOLA","TRISTANO","Laurea in giurisprudenza; giornalista ed editore.","19630502","19680604"
