"persona","cognome","nome","inizioMandato","fineMandato"
"http://dati.camera.it/ocd/persona.rdf/p28210","MONTAGNANI MARELLI","PIERO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28210","MONTAGNANI MARELLI","PIERO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28220","MONTEMARTINI","GABRIELE LUIGI","19480424","19520205"
"http://dati.camera.it/ocd/persona.rdf/p28230","MORANDI","RODOLFO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28230","MORANDI","RODOLFO","19530613","19550726"
"http://dati.camera.it/ocd/persona.rdf/p28240","NEGRO","ANTONIO","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28240","NEGRO","ANTONIO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28250","NITTI","FRANCESCO SAVERIO","19480424","19530220"
"http://dati.camera.it/ocd/persona.rdf/p28260","NOBILI","TITO ORO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28270","ORLANDO","VITTORIO EMANUELE","19480424","19521201"
"http://dati.camera.it/ocd/persona.rdf/p28280","PALLASTRELLI","GIOVANNI","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28280","PALLASTRELLI","GIOVANNI","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28290","PARATORE","GIUSEPPE","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28290","PARATORE","GIUSEPPE","19571109","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28290","PARATORE","GIUSEPPE","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28290","PARATORE","GIUSEPPE","19630516","19670226"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19580602","19630301"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19630302","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19720525","19760704"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19760705","19790619"
"http://dati.camera.it/ocd/persona.rdf/p28300","PARRI","FERRUCCIO","19790620","19811208"
"http://dati.camera.it/ocd/persona.rdf/p28320","PASTORE","RAFFAELE","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28330","PELLEGRINI","GIACOMO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28330","PELLEGRINI","GIACOMO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28330","PELLEGRINI","GIACOMO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28340","PERSICO","GIOVANNI","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28350","PIEMONTE","GIUSEPPE ERNESTO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28370","PORZIO","GIOVANNI","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28380","PRIOLO","ANTONIO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28390","PUCCI","ALBERTO MARIO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28390","PUCCI","ALBERTO MARIO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28400","REALE","VITO","19480424","19530428"
"http://dati.camera.it/ocd/persona.rdf/p28410","RESTAGNO","PIER CARLO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28410","RESTAGNO","PIER CARLO","19530611","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28410","RESTAGNO","PIER CARLO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28410","RESTAGNO","PIER CARLO","19630505","19661111"
"http://dati.camera.it/ocd/persona.rdf/p28420","ROMANO","ANTONIO","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28420","ROMANO","ANTONIO","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28420","ROMANO","ANTONIO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28430","ROSSI","GIUSEPPE","19480424","19480813"
"http://dati.camera.it/ocd/persona.rdf/p28440","ROVEDA","GIOVANNI","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28440","ROVEDA","GIOVANNI","19530611","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28450","RUBILLI","ALFONSO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28460","RUINI","BARTOLOMEO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28460","RUINI","BARTOLOMEO","19580612","19630302"
"http://dati.camera.it/ocd/persona.rdf/p28460","RUINI","BARTOLOMEO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28460","RUINI","BARTOLOMEO","19680605","19700306"
"http://dati.camera.it/ocd/persona.rdf/p28480","SCOCCIMARRO","MAURO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28480","SCOCCIMARRO","MAURO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28480","SCOCCIMARRO","MAURO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28480","SCOCCIMARRO","MAURO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28480","SCOCCIMARRO","MAURO","19680527","19720102"
"http://dati.camera.it/ocd/persona.rdf/p28490","SECCHIA","PIETRO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28490","SECCHIA","PIETRO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28490","SECCHIA","PIETRO","19580602","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28490","SECCHIA","PIETRO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28490","SECCHIA","PIETRO","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p28490","SECCHIA","PIETRO","19720516","19730707"
"http://dati.camera.it/ocd/persona.rdf/p28500","SFORZA","CARLO","19480424","19520904"
"http://dati.camera.it/ocd/persona.rdf/p28520","SPALLICCI","ALDO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28520","SPALLICCI","ALDO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28530","SPANO","VELIO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28530","SPANO","VELIO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28530","SPANO","VELIO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28530","SPANO","VELIO","19630504","19641008"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19720515","19760704"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19760705","19790619"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p28560","TESSITORI","TIZIANO","19480422","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28560","TESSITORI","TIZIANO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28560","TESSITORI","TIZIANO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28560","TESSITORI","TIZIANO","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28560","TESSITORI","TIZIANO","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p28570","TONELLO","TOMMASO ANGELO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28580","TRIPEPI","DOMENICO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28580","TRIPEPI","DOMENICO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28590","TUPINI","UMBERTO","19480524","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28590","TUPINI","UMBERTO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28590","TUPINI","UMBERTO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28590","TUPINI","UMBERTO","19630507","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28600","TURCO","ALESSANDRO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28610","UBERTI","GIOVANNI","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28630","VALMARANA","GIUSTINO","19480421","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28630","VALMARANA","GIUSTINO","19530611","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28630","VALMARANA","GIUSTINO","19580529","19630515"
"http://dati.camera.it/ocd/persona.rdf/p28630","VALMARANA","GIUSTINO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p28640","VANONI","EZIO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28640","VANONI","EZIO","19530613","19560216"
"http://dati.camera.it/ocd/persona.rdf/p28650","VERONI","DANTE","19480424","19490325"
"http://dati.camera.it/ocd/persona.rdf/p28680","ZANARDI","FRANCESCO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28690","ZOTTA","MARIO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p28690","ZOTTA","MARIO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p28690","ZOTTA","MARIO","19580530","19630221"
"http://dati.camera.it/ocd/persona.rdf/p28770","AVELLONE","GIUSEPPE","19760705","19790619"
"http://dati.camera.it/ocd/persona.rdf/p28770","AVELLONE","GIUSEPPE","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p29830","LA VALLE","RANIERO LUIGI","19760705","19790619"
"http://dati.camera.it/ocd/persona.rdf/p29830","LA VALLE","RANIERO LUIGI","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p300032","BOMPIANI","ADRIANO","19760626","19790619"
"http://dati.camera.it/ocd/persona.rdf/p300032","BOMPIANI","ADRIANO","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p300155","NEPI","GUALTIERO","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p300165","PETRONIO","GIUSEPPE LELIO","19790620","19830711"
"http://dati.camera.it/ocd/persona.rdf/p27050","VASSALLI","GIULIANO","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p28550","TERRACINI","UMBERTO","19830712","19831206"
"http://dati.camera.it/ocd/persona.rdf/p28770","AVELLONE","GIUSEPPE","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p29080","BUFFONI","ANDREA","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p29830","LA VALLE","RANIERO LUIGI","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p29880","LOI","GIOVANNI BATTISTA","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300003","AGNELLI","SUSANNA","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300032","BOMPIANI","ADRIANO","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300046","CARLI","GUIDO","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300088","DIANA","ALFREDO","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300144","MEOLI","DELIO","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300155","NEPI","GUALTIERO","19830712","19870701"
"http://dati.camera.it/ocd/persona.rdf/p300626","IANNUZZI","RAFFAELE","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300645","CORBELLINI","GUIDO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300645","CORBELLINI","GUIDO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300645","CORBELLINI","GUIDO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300645","CORBELLINI","GUIDO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300646","MERZAGORA","CESARE","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300646","MERZAGORA","CESARE","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300646","MERZAGORA","CESARE","19580601","19630301"
"http://dati.camera.it/ocd/persona.rdf/p300646","MERZAGORA","CESARE","19630302","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300646","MERZAGORA","CESARE","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300646","MERZAGORA","CESARE","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300647","COFFARI","IGINIO","19480508","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300675","RAJA","GIOVANNI BATTISTA","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300676","ZIINO","VINICIO","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300677","GAVA","SILVIO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300677","GAVA","SILVIO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300677","GAVA","SILVIO","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300677","GAVA","SILVIO","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300677","GAVA","SILVIO","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300678","MALINTOPPI","ENRICO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300679","VENDITTI","MARIO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300679","VENDITTI","MARIO","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300680","CASARDI","FERDINANDO","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300681","VACCARO","NICOLA","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300681","VACCARO","NICOLA","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300681","VACCARO","NICOLA","19601123","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300682","BATTISTA","EMILIO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300682","BATTISTA","EMILIO","19530611","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300682","BATTISTA","EMILIO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300682","BATTISTA","EMILIO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300682","BATTISTA","EMILIO","19680527","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300683","ZOLI","ADONE","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300683","ZOLI","ADONE","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300683","ZOLI","ADONE","19580601","19600220"
"http://dati.camera.it/ocd/persona.rdf/p300684","FOCACCIA","BASILIO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300684","FOCACCIA","BASILIO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300684","FOCACCIA","BASILIO","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300684","FOCACCIA","BASILIO","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300685","SALOMONE","ROCCO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300685","SALOMONE","ROCCO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300685","SALOMONE","ROCCO","19580601","19601101"
"http://dati.camera.it/ocd/persona.rdf/p300686","VARALDO","FRANCO","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300686","VARALDO","FRANCO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300686","VARALDO","FRANCO","19580602","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300686","VARALDO","FRANCO","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300686","VARALDO","FRANCO","19680527","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300687","MEDICI","GIUSEPPE","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300687","MEDICI","GIUSEPPE","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300687","MEDICI","GIUSEPPE","19580602","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300687","MEDICI","GIUSEPPE","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300687","MEDICI","GIUSEPPE","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300688","MOTT","ANGELO GIACOMO","19480422","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300688","MOTT","ANGELO GIACOMO","19530610","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300688","MOTT","ANGELO GIACOMO","19580529","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300688","MOTT","ANGELO GIACOMO","19630504","19630718"
"http://dati.camera.it/ocd/persona.rdf/p300689","MONALDI","VINCENZO","19480508","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300689","MONALDI","VINCENZO","19561026","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300689","MONALDI","VINCENZO","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300689","MONALDI","VINCENZO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300690","SPALLINO","LORENZO","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300690","SPALLINO","LORENZO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300690","SPALLINO","LORENZO","19580601","19620527"
"http://dati.camera.it/ocd/persona.rdf/p300691","BISORI","GUIDO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300691","BISORI","GUIDO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300691","BISORI","GUIDO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300691","BISORI","GUIDO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300691","BISORI","GUIDO","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300692","PIOLA","GIACOMO","19530614","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300692","PIOLA","GIACOMO","19580602","19630120"
"http://dati.camera.it/ocd/persona.rdf/p300693","RICCIO","MARIO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300693","RICCIO","MARIO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300693","RICCIO","MARIO","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300694","BOSCO","GIACINTO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300694","BOSCO","GIACINTO","19530626","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300694","BOSCO","GIACINTO","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300694","BOSCO","GIACINTO","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300694","BOSCO","GIACINTO","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300695","CARON","GIUSEPPE","19480420","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300695","CARON","GIUSEPPE","19530614","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300695","CARON","GIUSEPPE","19580612","19591204"
"http://dati.camera.it/ocd/persona.rdf/p300695","CARON","GIUSEPPE","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300695","CARON","GIUSEPPE","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300696","GIARDINA","CAMILLO","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300696","GIARDINA","CAMILLO","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300696","GIARDINA","CAMILLO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300696","GIARDINA","CAMILLO","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300696","GIARDINA","CAMILLO","19691217","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300697","SPASARI","TOMMASO","19530625","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300697","SPASARI","TOMMASO","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300697","SPASARI","TOMMASO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300697","SPASARI","TOMMASO","19680605","19711119"
"http://dati.camera.it/ocd/persona.rdf/p300698","DE LUCA","ANGELO","19530607","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300698","DE LUCA","ANGELO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300698","DE LUCA","ANGELO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300698","DE LUCA","ANGELO","19680524","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300699","DE GIOVINE","ALFONSO","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300699","DE GIOVINE","ALFONSO","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300700","SPAGNOLLI","GIOVANNI","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300700","SPAGNOLLI","GIOVANNI","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300700","SPAGNOLLI","GIOVANNI","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300700","SPAGNOLLI","GIOVANNI","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300701","SALARI","GIUSEPPE","19530611","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300701","SALARI","GIUSEPPE","19580530","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300701","SALARI","GIUSEPPE","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300701","SALARI","GIUSEPPE","19680625","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300702","PEZZINI","CRISTOFORO","19480422","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300702","PEZZINI","CRISTOFORO","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300702","PEZZINI","CRISTOFORO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300702","PEZZINI","CRISTOFORO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300703","CERULLI IRELLI","GIUSEPPE","19480508","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300703","CERULLI IRELLI","GIUSEPPE","19530625","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300703","CERULLI IRELLI","GIUSEPPE","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300704","ANGELINI","CESARE","19480508","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300704","ANGELINI","CESARE","19530625","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300704","ANGELINI","CESARE","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300704","ANGELINI","CESARE","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300704","ANGELINI","CESARE","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300705","PELIZZO","GUGLIELMO","19530625","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300705","PELIZZO","GUGLIELMO","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300705","PELIZZO","GUGLIELMO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300705","PELIZZO","GUGLIELMO","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300706","SANTERO","NATALE","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300706","SANTERO","NATALE","19530613","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300706","SANTERO","NATALE","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300706","SANTERO","NATALE","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300706","SANTERO","NATALE","19680527","19710403"
"http://dati.camera.it/ocd/persona.rdf/p300707","BO","GIORGIO","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300707","BO","GIORGIO","19530612","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300707","BO","GIORGIO","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300707","BO","GIORGIO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300707","BO","GIORGIO","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300708","TRABUCCHI","GIUSEPPE","19530625","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300708","TRABUCCHI","GIUSEPPE","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300708","TRABUCCHI","GIUSEPPE","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300708","TRABUCCHI","GIUSEPPE","19680605","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300709","BANFI","ARIALDO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300709","BANFI","ARIALDO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300709","BANFI","ARIALDO","19680527","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300710","FENOALTEA","GIORGIO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300710","FENOALTEA","GIORGIO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300710","FENOALTEA","GIORGIO","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300711","MICARA","PIETRO","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300711","MICARA","PIETRO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300712","MARTINEZ","MARIO","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300713","FLORENA","ARCANGELO","19580612","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300713","FLORENA","ARCANGELO","19630516","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300713","FLORENA","ARCANGELO","19680605","19710616"
"http://dati.camera.it/ocd/persona.rdf/p300714","SCHIETROMA","DANTE","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300714","SCHIETROMA","DANTE","19680527","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300715","BRACCESI","GIORGIO","19480423","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300715","BRACCESI","GIORGIO","19531119","19580611"
"http://dati.camera.it/ocd/persona.rdf/p300715","BRACCESI","GIORGIO","19580918","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300715","BRACCESI","GIORGIO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300715","BRACCESI","GIORGIO","19720315","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300716","OLIVA","GIORGIO","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300716","OLIVA","GIORGIO","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300716","OLIVA","GIORGIO","19680627","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300717","INDELLI","VINCENZO","19591215","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300717","INDELLI","VINCENZO","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300717","INDELLI","VINCENZO","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p300718","GENCO","GIACINTO MARIA","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p300718","GENCO","GIACINTO MARIA","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p300718","GENCO","GIACINTO MARIA","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p300718","GENCO","GIACINTO MARIA","19680528","19720524"
