"d","cognome","nome","membroGoverno","dataInizio","dataFine","carica","nomeGoverno","nomeOrganoGoverno","delega","aggiornamento"
"http://dati.camera.it/ocd/deputato.rdf/d10160_2","SABATINI","ARMANDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg10160_5_8_18_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2022-05-02 14:17:43
"http://dati.camera.it/ocd/deputato.rdf/d12420_2","VIGORELLI","EZIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg12420_3_8_18_19550706","19550706","19570519","MINISTRO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2022-05-02 14:53:41
"http://dati.camera.it/ocd/deputato.rdf/d12110_2","TREVES","PAOLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg12110_5_8_5_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL COMMERCIO CON L'ESTERO",,2019-04-05 13:22:57
"http://dati.camera.it/ocd/deputato.rdf/d12350_2","BOVETTI","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg12350_5_8_6_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLA DIFESA",,2022-05-02 14:52:21
"http://dati.camera.it/ocd/deputato.rdf/d13950_2","LARUSSA","DOMENICO","http://dati.camera.it/ocd/membroGoverno.rdf/mg13950_36_8_150_19570418","19570418","19570519","VICE ALTO COMMISSARIO","I Governo Segni (06.07.1955 - 19.05.1957)","ALTO COMMISSARIATO PER IL TURISMO",,2022-05-02 14:38:26
"http://dati.camera.it/ocd/deputato.rdf/d14290_2","JERVOLINO","MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg14290_5_8_16_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2019-04-05 13:15:57
"http://dati.camera.it/ocd/deputato.rdf/d13480_2","TERRANOVA","CORRADO","http://dati.camera.it/ocd/membroGoverno.rdf/mg13480_5_8_34_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLA MARINA MERCANTILE",,2019-04-05 13:36:43
"http://dati.camera.it/ocd/deputato.rdf/d13430_2","MARTINO","GAETANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg13430_3_8_7_19550706","19550706","19570519","MINISTRO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:23:46
"http://dati.camera.it/ocd/deputato.rdf/d1540_2","CECCHERINI","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1540_5_8_33_19570320","19570320","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLE PARTECIPAZIONI STATALI",,2022-05-02 14:15:43
"http://dati.camera.it/ocd/deputato.rdf/d1770_2","COLOMBO","EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1770_31_8_149_19550707","19550707","19570519","ALTO COMMISSARIO","I Governo Segni (06.07.1955 - 19.05.1957)","ALTO COMMISSARIATO PER L'ALIMENTAZIONE",,2019-04-05 13:34:49
"http://dati.camera.it/ocd/deputato.rdf/d17780_2","ARIOSTO","EGIDIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg17780_5_8_115_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEI TRASPORTI",,2022-05-02 14:48:16
"http://dati.camera.it/ocd/deputato.rdf/d1770_2","COLOMBO","EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1770_3_8_78_19550706","19550706","19570519","MINISTRO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2019-04-05 13:34:49
"http://dati.camera.it/ocd/deputato.rdf/d18530_2","DELLE FAVE","UMBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg18530_5_8_18_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:18:35
"http://dati.camera.it/ocd/deputato.rdf/d18170_2","CAPUA","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg18170_5_8_78_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2022-05-02 14:35:04
"http://dati.camera.it/ocd/deputato.rdf/d19720_2","PUGLIESE","VITTORIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg19720_5_8_15_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELL'INTERNO",,2022-05-02 14:12:48
"http://dati.camera.it/ocd/deputato.rdf/d19940_2","SCAGLIA","GIOVANNI BATTISTA","http://dati.camera.it/ocd/membroGoverno.rdf/mg19940_5_8_16_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2022-05-02 14:19:04
"http://dati.camera.it/ocd/deputato.rdf/d20330_2","VIGO","GAETANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg20330_5_8_10_19550706","19550706","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2019-04-05 13:33:15
"http://dati.camera.it/ocd/deputato.rdf/d2530_2","FERRARI AGGRADI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2530_5_8_108_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL BILANCIO",,2019-04-05 13:33:26
"http://dati.camera.it/ocd/deputato.rdf/d26280_2","MANNIRONI","SALVATORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg26280_5_8_115_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEI TRASPORTI",,2022-05-02 14:39:14
"http://dati.camera.it/ocd/deputato.rdf/d25390_2","BERTINELLI","VIRGINIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg25390_5_8_6_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELLA DIFESA",,2022-05-02 14:48:16
"http://dati.camera.it/ocd/deputato.rdf/d4240_2","NATALI PIERUCCI BONDI","LORENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4240_27_8_1_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","I Governo Segni (06.07.1955 - 19.05.1957)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per la Stampa e Informazioni (09.07.1955)",2022-05-02 14:54:29
"http://dati.camera.it/ocd/deputato.rdf/d400_2","BADINI CONFALONIERI","VITTORIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg400_5_8_7_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:28:53
"http://dati.camera.it/ocd/deputato.rdf/d4180_2","MORO","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4180_3_8_9_19550706","19550706","19570519","MINISTRO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DI GRAZIA E GIUSTIZIA",,2019-04-05 13:32:41
"http://dati.camera.it/ocd/deputato.rdf/d4810_2","PRETI","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg4810_5_8_12_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL TESORO","con delega per le Pensioni di Guerra (09.07.1955)",2022-05-02 14:26:38
"http://dati.camera.it/ocd/deputato.rdf/d5160_2","RUSSO","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5160_27_8_1_19550707","19550707","19570519","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","I Governo Segni (06.07.1955 - 19.05.1957)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con funzione di Segretario (07.07.1955)",2022-05-02 14:50:35
"http://dati.camera.it/ocd/deputato.rdf/d5420_2","SEDATI","GIACOMO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5420_5_8_18_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2022-05-02 14:24:28
"http://dati.camera.it/ocd/deputato.rdf/d5660_2","SULLO","FIORENTINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5660_5_8_117_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELL'INDUSTRIA E DEL COMMERCIO",,2022-05-02 14:36:16
"http://dati.camera.it/ocd/deputato.rdf/d60506_2","MICHELI","FILIPPO","http://dati.camera.it/ocd/membroGoverno.rdf/mg60506_5_8_117_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELL'INDUSTRIA E DEL COMMERCIO",,2022-05-02 14:22:01
"http://dati.camera.it/ocd/deputato.rdf/d6490_2","ARCAINI","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg6490_5_8_12_19550709","19550709","19570320","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEL TESORO",,2022-05-02 14:30:45
"http://dati.camera.it/ocd/deputato.rdf/d6120_2","VETRONE","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg6120_5_8_78_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2022-05-02 14:39:42
"http://dati.camera.it/ocd/deputato.rdf/d60694_2","SCALFARO","OSCAR LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg60694_5_8_9_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DI GRAZIA E GIUSTIZIA",,2019-04-05 13:17:18
"http://dati.camera.it/ocd/deputato.rdf/d7800_2","DEL BO","RINALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg7800_5_8_7_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:13:21
"http://dati.camera.it/ocd/deputato.rdf/d8240_2","FOLCHI","ALBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg8240_5_8_7_19550709","19550709","19570519","SOTTOSEGRETARIO DI STATO","I Governo Segni (06.07.1955 - 19.05.1957)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:19:22
"http://dati.camera.it/ocd/deputato.rdf/d9190_2","MAZZA","CRESCENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg9190_32_8_145_19550709","19550709","19570519","ALTO COMMISSARIO AGGIUNTO","I Governo Segni (06.07.1955 - 19.05.1957)","ALTO COMMISSARIATO PER L'IGIENE E LA SANITA'  PUBBLICA",,2022-05-02 14:51:44
"http://dati.camera.it/ocd/deputato.rdf/d14510_8","ANIASI","ALDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg14510_6_36_1_19810628","19810628","19820823","MINISTRO SENZA PORTAFOGLIO","I Governo Spadolini (28.06.1981 - 23.08.1982)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per gli Affari regionali (03.07.1981)",2022-05-02 14:48:33
"http://dati.camera.it/ocd/deputato.rdf/d15220_8","CORDER","MARINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg15220_5_36_15_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELL'INTERNO",,2022-07-06 13:46:27
"http://dati.camera.it/ocd/deputato.rdf/d1280_8","CALDORO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1280_5_36_159_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEI TRASPORTI",,2022-05-02 14:42:44
"http://dati.camera.it/ocd/deputato.rdf/d14890_8","CAPRIA","NICOLA","http://dati.camera.it/ocd/membroGoverno.rdf/mg14890_3_36_5_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL COMMERCIO CON L'ESTERO",,2019-04-05 13:12:57
"http://dati.camera.it/ocd/deputato.rdf/d15250_8","COSTA","RAFFAELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg15250_5_36_7_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:19:12
"http://dati.camera.it/ocd/deputato.rdf/d14840_8","CAMPAGNOLI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg14840_5_36_78_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELL'AGRICOLTURA E FORESTE",,2019-04-05 13:32:00
"http://dati.camera.it/ocd/deputato.rdf/d15790_8","LECCISI","PINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg15790_5_36_10_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2022-05-02 14:43:12
"http://dati.camera.it/ocd/deputato.rdf/d15270_8","CRESCO","ANGELO GAETANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg15270_5_36_18_19810707","19810707","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:14:48
"http://dati.camera.it/ocd/deputato.rdf/d15890_8","MALVESTIO","PIERGIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg15890_5_36_18_19810707","19810707","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:35:21
"http://dati.camera.it/ocd/deputato.rdf/d15390_8","DE MICHELIS","GIANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg15390_3_36_33_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE PARTECIPAZIONI STATALI",,2022-05-02 14:18:48
"http://dati.camera.it/ocd/deputato.rdf/d15920_8","MANNINO","CALOGERO","http://dati.camera.it/ocd/membroGoverno.rdf/mg15920_3_36_34_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA MARINA MERCANTILE",,2022-07-06 13:31:07
"http://dati.camera.it/ocd/deputato.rdf/d16250_8","MORO","PAOLO ENRICO","http://dati.camera.it/ocd/membroGoverno.rdf/mg16250_5_36_8_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE FINANZE",,2022-05-02 14:28:04
"http://dati.camera.it/ocd/deputato.rdf/d15310_8","DARIDA","CLELIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg15310_3_36_9_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DI GRAZIA E GIUSTIZIA",,2019-04-05 13:21:07
"http://dati.camera.it/ocd/deputato.rdf/d16530_8","QUATTRONE","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg16530_27_36_1_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","I Governo Spadolini (28.06.1981 - 23.08.1982)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con delega per la Funzione pubblica (03.07.1981)",2019-04-05 13:27:27
"http://dati.camera.it/ocd/deputato.rdf/d16660_8","SALADINO","GASPARE","http://dati.camera.it/ocd/membroGoverno.rdf/mg16660_5_36_10_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2022-05-02 14:41:59
"http://dati.camera.it/ocd/deputato.rdf/d16350_8","ORSINI","BRUNO","http://dati.camera.it/ocd/membroGoverno.rdf/mg16350_5_36_11_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA SANITA'",,2019-04-05 13:35:13
"http://dati.camera.it/ocd/deputato.rdf/d170_8","ALTISSIMO","RENATO","http://dati.camera.it/ocd/membroGoverno.rdf/mg170_3_36_11_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA SANITA'",,2019-04-05 13:37:31
"http://dati.camera.it/ocd/deputato.rdf/d16900_8","TIRABOSCHI","ANGELO","http://dati.camera.it/ocd/membroGoverno.rdf/mg16900_5_36_12_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL TESORO",,2022-05-02 14:42:50
"http://dati.camera.it/ocd/deputato.rdf/d16650_8","RUBBI","EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg16650_5_36_4_19820603","19820603","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL BILANCIO E DELLA PROGRAMMAZIONE ECONOMICA",,2022-05-02 14:28:08
"http://dati.camera.it/ocd/deputato.rdf/d16750_8","SCOVACRICCHI","MARTINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg16750_5_36_6_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA DIFESA",,2022-05-02 14:52:03
"http://dati.camera.it/ocd/deputato.rdf/d1690_8","CICCARDINI","BARTOLOMEO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1690_5_36_6_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA DIFESA",,2019-04-05 13:35:57
"http://dati.camera.it/ocd/deputato.rdf/d1770_8","COLOMBO","EMILIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1770_3_36_7_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:34:54
"http://dati.camera.it/ocd/deputato.rdf/d1790_8","COLUCCI","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1790_5_36_8_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE FINANZE",,2019-04-05 13:32:33
"http://dati.camera.it/ocd/deputato.rdf/d1810_8","COMPAGNA","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1810_27_36_1_19810703","19810703","19820724","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","I Governo Spadolini (28.06.1981 - 23.08.1982)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con funzione di Segretario (03.07.1981)",2022-05-02 14:37:04
"http://dati.camera.it/ocd/deputato.rdf/d1870_8","CORTI","BRUNO","http://dati.camera.it/ocd/membroGoverno.rdf/mg1870_5_36_7_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEGLI AFFARI ESTERI",,2022-07-06 13:40:17
"http://dati.camera.it/ocd/deputato.rdf/d180_8","AMADEI","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg180_5_36_8_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE FINANZE",,2022-07-06 13:38:46
"http://dati.camera.it/ocd/deputato.rdf/d200400_8","FONTANA","GIOVANNI ANGELO","http://dati.camera.it/ocd/membroGoverno.rdf/mg200400_5_36_14_19810707","19810707","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELL'INDUSTRIA, DEL COMMERCIO E DELL'ARTIGIANATO",,2022-05-02 14:13:24
"http://dati.camera.it/ocd/deputato.rdf/d20900_8","CASALINUOVO","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg20900_5_36_17_19810707","19810707","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEI LAVORI PUBBLICI",,2022-05-02 14:40:20
"http://dati.camera.it/ocd/deputato.rdf/d21170_8","FERRARI","GIORGIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg21170_5_36_33_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE PARTECIPAZIONI STATALI",,2022-05-02 14:52:01
"http://dati.camera.it/ocd/deputato.rdf/d21650_8","NONNE","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg21650_5_36_34_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA MARINA MERCANTILE",,2022-07-06 13:46:49
"http://dati.camera.it/ocd/deputato.rdf/d21430_8","LAGORIO","LELIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg21430_3_36_6_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA DIFESA",,2019-04-05 13:17:54
"http://dati.camera.it/ocd/deputato.rdf/d21680_8","PALLESCHI","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg21680_5_36_7_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEGLI AFFARI ESTERI",,2022-05-02 14:21:27
"http://dati.camera.it/ocd/deputato.rdf/d2370_8","DRAGO","ANTONINO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2370_5_36_16_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA PUBBLICA ISTRUZIONE",,2022-05-02 14:53:03
"http://dati.camera.it/ocd/deputato.rdf/d2270_8","DI GIESI","MICHELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg2270_3_36_18_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2019-04-05 13:15:24
"http://dati.camera.it/ocd/deputato.rdf/d2660_8","FRACANZANI","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2660_5_36_12_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL TESORO",,2022-05-02 14:58:06
"http://dati.camera.it/ocd/deputato.rdf/d2580_8","FIORET","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2580_5_36_7_19810707","19810707","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEGLI AFFARI ESTERI",,2022-07-06 13:40:11
"http://dati.camera.it/ocd/deputato.rdf/d2830_8","GASPARI","REMO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2830_3_36_10_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLE POSTE E DELLE TELECOMUNICAZIONI",,2019-04-05 13:33:59
"http://dati.camera.it/ocd/deputato.rdf/d2810_8","GARGANO","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg2810_5_36_18_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL LAVORO E DELLA PREVIDENZA SOCIALE",,2022-07-06 13:43:37
"http://dati.camera.it/ocd/deputato.rdf/d2800_8","GARGANI","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg2800_5_36_9_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DI GRAZIA E GIUSTIZIA",,2022-05-02 14:45:32
"http://dati.camera.it/ocd/deputato.rdf/d300_8","ARMATO","BALDASSARE","http://dati.camera.it/ocd/membroGoverno.rdf/mg300_5_36_5_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL COMMERCIO CON L'ESTERO",,2019-04-05 13:31:55
"http://dati.camera.it/ocd/deputato.rdf/d3240_8","LA MALFA","GIORGIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg3240_3_36_4_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL BILANCIO E DELLA PROGRAMMAZIONE ECONOMICA",,2022-05-02 14:40:20
"http://dati.camera.it/ocd/deputato.rdf/d3590_8","MAGNANI NOYA","MARIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg3590_5_36_11_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA SANITA'",,2019-04-05 13:12:22
"http://dati.camera.it/ocd/deputato.rdf/d4300_8","NICOLAZZI","FRANCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4300_3_36_17_19810628","19810628","19820823","MINISTRO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEI LAVORI PUBBLICI",,2019-04-05 13:31:29
"http://dati.camera.it/ocd/deputato.rdf/d4720_8","PISANU","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg4720_5_36_12_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DEL TESORO",,2019-04-05 13:19:01
"http://dati.camera.it/ocd/deputato.rdf/d4630_8","PETRUCCI","AMERIGO","http://dati.camera.it/ocd/membroGoverno.rdf/mg4630_5_36_6_19810703","19810703","19820823","SOTTOSEGRETARIO DI STATO","I Governo Spadolini (28.06.1981 - 23.08.1982)","MINISTERO DELLA DIFESA",,2019-04-05 13:36:44
