"d","cognome","nome","membroGoverno","dataInizio","dataFine","carica","nomeGoverno","nomeOrganoGoverno","delega","aggiornamento"
"http://dati.camera.it/ocd/deputato.rdf/d35970_14","CICU","SALVATORE","http://dati.camera.it/ocd/membroGoverno.rdf/mg35970_5_54_6_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLA DIFESA",,2019-04-05 13:25:03
"http://dati.camera.it/ocd/deputato.rdf/d35110_14","BACCINI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg35110_5_54_7_20010612","20010612","20041202","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:38:44
"http://dati.camera.it/ocd/deputato.rdf/d35330_14","BERLUSCONI","SILVIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg35330_3_54_7_20020106","20020106","20021114","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:31:54
"http://dati.camera.it/ocd/deputato.rdf/d38350_14","PRESTIGIACOMO","STEFANIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg38350_6_54_45_20010611","20010611","20050423","MINISTRO SENZA PORTAFOGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO - PARI OPPORTUNITA'",,2019-04-05 13:34:02
"http://dati.camera.it/ocd/deputato.rdf/d37690_14","MICCICHE'","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg37690_29_54_52_20011019","20011019","20050423","VICE MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2019-04-05 13:17:53
"http://dati.camera.it/ocd/deputato.rdf/d37690_14","MICCICHE'","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg37690_5_54_52_20010612","20010612","20011019","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2019-04-05 13:17:53
"http://dati.camera.it/ocd/deputato.rdf/d37750_14","MOLGORA","DANIELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg37750_5_54_52_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-06 13:46:06
"http://dati.camera.it/ocd/deputato.rdf/d37480_14","MARTUSCIELLO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg37480_5_54_53_20010612","20010612","20050114","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO",,2019-04-05 13:35:07
"http://dati.camera.it/ocd/deputato.rdf/d37480_14","MARTUSCIELLO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg37480_29_54_57_20050114","20050114","20050423","VICE MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO PER I BENI E LE ATTIVITA' CULTURALI",,2019-04-05 13:35:07
"http://dati.camera.it/ocd/deputato.rdf/d37470_14","MARTINO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg37470_3_54_6_20010610","20010610","20050423","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLA DIFESA",,2019-04-05 13:29:26
"http://dati.camera.it/ocd/deputato.rdf/d4720_14","PISANU","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg4720_3_54_15_20020703","20020703","20050423","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'INTERNO",,2022-07-06 13:32:09
"http://dati.camera.it/ocd/deputato.rdf/d50038_14","SAPONARA","MICHELE","http://dati.camera.it/ocd/membroGoverno.rdf/mg50038_5_54_15_20041230","20041230","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'INTERNO",,2022-05-02 14:18:28
"http://dati.camera.it/ocd/deputato.rdf/d38710_14","SCARPA BONAZZA BUORA","PAOLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg38710_5_54_48_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE POLITICHE AGRICOLE E FORESTALI",,2019-04-05 13:13:33
"http://dati.camera.it/ocd/deputato.rdf/d39290_14","VIETTI","MICHELE GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg39290_5_54_49_20010612","20010612","20050418","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLA GIUSTIZIA",,2019-04-05 13:22:24
"http://dati.camera.it/ocd/deputato.rdf/d39200_14","URSO","ADOLFO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39200_29_54_50_20011019","20011019","20050423","VICE MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2022-05-02 14:45:59
"http://dati.camera.it/ocd/deputato.rdf/d39200_14","URSO","ADOLFO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39200_5_54_50_20010612","20010612","20011019","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2022-05-02 14:45:59
"http://dati.camera.it/ocd/deputato.rdf/d39220_14","VALDUCCI","MARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39220_5_54_50_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2019-04-05 13:38:31
"http://dati.camera.it/ocd/deputato.rdf/d39130_14","TREMONTI","GIULIO CARLO DANILO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39130_3_54_52_20010610","20010610","20040703","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-05-02 14:40:49
"http://dati.camera.it/ocd/deputato.rdf/d50028_14","ARMOSINO","MARIA TERESA GIOVANNA","http://dati.camera.it/ocd/membroGoverno.rdf/mg50028_5_54_52_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-06 13:40:01
"http://dati.camera.it/ocd/deputato.rdf/d39110_14","TORTOLI","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39110_5_54_53_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO",,2021-08-05 12:26:39
"http://dati.camera.it/ocd/deputato.rdf/d50115_14","GIORGETTI","GIANCARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50115_5_54_54_20010612","20010612","20010621","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI",,2022-05-02 14:54:57
"http://dati.camera.it/ocd/deputato.rdf/d39190_14","URBANI","GIULIANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg39190_3_54_57_20010610","20010610","20050423","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO PER I BENI E LE ATTIVITA' CULTURALI",,2021-08-05 12:56:30
"http://dati.camera.it/ocd/deputato.rdf/d38550_14","ROSSO","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg38550_5_54_59_20041230","20041230","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI",,2022-05-02 14:09:52
"http://dati.camera.it/ocd/deputato.rdf/d4720_14","PISANU","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg4720_6_54_65_20010611","20010611","20020703","MINISTRO SENZA PORTAFOGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO - ATTUAZIONE DEL PROGRAMMA DI GOVERNO",,2022-07-06 13:32:09
"http://dati.camera.it/ocd/deputato.rdf/d50139_14","FRATTINI","FRANCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50139_3_54_7_20021114","20021114","20041118","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DEGLI AFFARI ESTERI",,2019-04-05 13:25:57
"http://dati.camera.it/ocd/deputato.rdf/d50150_14","SCAJOLA","CLAUDIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50150_3_54_15_20010610","20010610","20020703","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'INTERNO","con delega in materia di Protezione Civile (09.08.2001)",2019-04-05 13:28:16
"http://dati.camera.it/ocd/deputato.rdf/d50139_14","FRATTINI","FRANCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50139_6_54_19_20010611","20010611","20021114","MINISTRO SENZA PORTAFOGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO - FUNZIONE PUBBLICA","con delega in materia di Funzione Pubblica e di Coordinamento dei Servizi di Informazione e Sicurezza (09.08.2001)",2019-04-05 13:25:57
"http://dati.camera.it/ocd/deputato.rdf/d50148_14","CONTENTO","MANLIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50148_5_54_52_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-05-02 14:20:24
"http://dati.camera.it/ocd/deputato.rdf/d50150_14","SCAJOLA","CLAUDIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50150_6_54_65_20030731","20030731","20050423","MINISTRO SENZA PORTAFOGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO - ATTUAZIONE DEL PROGRAMMA DI GOVERNO",,2019-04-05 13:28:16
"http://dati.camera.it/ocd/deputato.rdf/d50342_14","FOLLINI","GIUSEPPE MARCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50342_2_54_1_20041203","20041203","20050418","VICEPRESIDENTE DEL CONSIGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-07-06 13:35:18
"http://dati.camera.it/ocd/deputato.rdf/d50388_14","BONAIUTI","PAOLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50388_27_54_1_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2021-08-05 12:14:05
"http://dati.camera.it/ocd/deputato.rdf/d50236_14","MANTOVANO","ALFREDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50236_5_54_15_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'INTERNO",,2019-04-05 13:26:54
"http://dati.camera.it/ocd/deputato.rdf/d50311_14","DELFINO","TERESIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50311_5_54_48_20010612","20010612","20050418","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE POLITICHE AGRICOLE E FORESTALI",,2019-04-05 13:34:07
"http://dati.camera.it/ocd/deputato.rdf/d50252_14","VITALI","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg50252_5_54_49_20041230","20041230","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLA GIUSTIZIA",,2022-05-02 14:53:47
"http://dati.camera.it/ocd/deputato.rdf/d50258_14","GALATI","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg50258_5_54_50_20010612","20010612","20050418","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2022-05-02 14:42:30
"http://dati.camera.it/ocd/deputato.rdf/d50338_14","DELL'ELCE","GIOVANNI","http://dati.camera.it/ocd/membroGoverno.rdf/mg50338_5_54_50_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2019-04-05 13:29:28
"http://dati.camera.it/ocd/deputato.rdf/d50355_14","MARZANO","ANTONIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50355_3_54_50_20010610","20010610","20050423","MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2022-07-06 13:37:57
"http://dati.camera.it/ocd/deputato.rdf/d50373_14","STEFANI","STEFANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50373_5_54_50_20010612","20010612","20030717","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLE ATTIVITA' PRODUTTIVE",,2021-08-05 12:52:04
"http://dati.camera.it/ocd/deputato.rdf/d50373_14","STEFANI","STEFANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50373_5_54_53_20041230","20041230","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO",,2021-08-05 12:52:04
"http://dati.camera.it/ocd/deputato.rdf/d50389_14","POSSA","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50389_29_54_56_20011019","20011019","20050423","VICE MINISTRO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA",,2019-04-05 13:21:41
"http://dati.camera.it/ocd/deputato.rdf/d50389_14","POSSA","GUIDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50389_5_54_56_20010612","20010612","20011019","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA",,2019-04-05 13:21:41
"http://dati.camera.it/ocd/deputato.rdf/d50322_14","BERSELLI","FILIPPO","http://dati.camera.it/ocd/membroGoverno.rdf/mg50322_5_54_6_20010612","20010612","20050423","SOTTOSEGRETARIO DI STATO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","MINISTERO DELLA DIFESA",,2019-04-05 13:27:53
"http://dati.camera.it/ocd/deputato.rdf/d5900_14","TREMAGLIA","PIERANTONIO MIRKO","http://dati.camera.it/ocd/membroGoverno.rdf/mg5900_6_54_63_20010611","20010611","20050423","MINISTRO SENZA PORTAFOGLIO","II Governo Berlusconi (10.06.2001 - 23.04.2005)","PRESIDENZA DEL CONSIGLIO - ITALIANI NEL MONDO",,2019-04-05 13:26:56
"http://dati.camera.it/ocd/deputato.rdf/d305595_18","FRACCARO","RICCARDO","http://dati.camera.it/ocd/membroGoverno.rdf/mg305595_27_162_1_20190904","20190904","20210212","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","II Governo Conte (04.09.2019 - 12.02.2021)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI","con funzione di SEGRETARIO DEL CONSIGLIO DEI MINISTRI (04.09.2019)",2022-07-30 13:20:47
"http://dati.camera.it/ocd/deputato.rdf/d305974_18","SPERANZA","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg305974_3_162_264_20190904","20190904","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLA SALUTE",,2022-07-30 13:21:12
"http://dati.camera.it/ocd/deputato.rdf/d302892_18","BOCCIA","FRANCESCO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302892_6_162_424_20190904","20190904","20210212","MINISTRO SENZA PORTAFOGLIO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO PER GLI AFFARI REGIONALI E LE AUTONOMIE",,2022-07-31 13:14:41
"http://dati.camera.it/ocd/deputato.rdf/d306020_18","DADONE","FABIANA","http://dati.camera.it/ocd/membroGoverno.rdf/mg306020_6_162_545_20190904","20190904","20210212","MINISTRO SENZA PORTAFOGLIO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO PER LA PUBBLICA AMMINISTRAZIONE",,2022-07-30 13:21:07
"http://dati.camera.it/ocd/deputato.rdf/d305704_18","ASCANI","ANNA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305704_27_162_1_20200110","20200110","20200117","SOTTOSEGRETARIO DI STATO ALLA PRESIDENZA DEL CONSIGLIO","II Governo Conte (04.09.2019 - 12.02.2021)","PRESIDENZA DEL CONSIGLIO DEI MINISTRI",,2022-07-30 13:20:57
"http://dati.camera.it/ocd/deputato.rdf/d307190_18","SPADAFORA","VINCENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg307190_6_162_587_20190904","20190904","20210212","MINISTRO SENZA PORTAFOGLIO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO PER LE POLITICHE GIOVANILI E LO SPORT",,2022-07-31 13:14:17
"http://dati.camera.it/ocd/deputato.rdf/d305892_18","DI MAIO","LUIGI","http://dati.camera.it/ocd/membroGoverno.rdf/mg305892_3_162_504_20190904","20190904","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE",,2022-07-30 13:21:19
"http://dati.camera.it/ocd/deputato.rdf/d305624_18","GUERINI","LORENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg305624_3_162_6_20190904","20190904","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLA DIFESA",,2022-07-30 13:21:55
"http://dati.camera.it/ocd/deputato.rdf/d300246_18","FRANCESCHINI","DARIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg300246_3_162_564_20190904","20190904","20190921","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO PER I BENI E LE ATTIVITA' CULTURALI",,2022-07-30 13:20:34
"http://dati.camera.it/ocd/deputato.rdf/d308241_18","GUALTIERI","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg308241_3_162_52_20190904","20190904","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-31 13:14:16
"http://dati.camera.it/ocd/deputato.rdf/d306087_18","BONAFEDE","ALFONSO","http://dati.camera.it/ocd/membroGoverno.rdf/mg306087_3_162_49_20190904","20190904","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLA GIUSTIZIA",,2022-06-28 13:23:46
"http://dati.camera.it/ocd/deputato.rdf/d307450_18","FIORAMONTI","LORENZO","http://dati.camera.it/ocd/membroGoverno.rdf/mg307450_3_162_196_20190904","20190904","20191230","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITÀ E DELLA RICERCA",,2022-07-30 13:19:54
"http://dati.camera.it/ocd/deputato.rdf/d305674_18","D'INCA'","FEDERICO","http://dati.camera.it/ocd/membroGoverno.rdf/mg305674_6_162_524_20190904","20190904","20210212","MINISTRO SENZA PORTAFOGLIO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO PER I RAPPORTI CON IL PARLAMENTO",,2022-07-30 13:22:23
"http://dati.camera.it/ocd/deputato.rdf/d302856_18","DE MICHELI","PAOLA","http://dati.camera.it/ocd/membroGoverno.rdf/mg302856_3_162_198_20190904","20190904","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI",,2022-07-30 13:21:50
"http://dati.camera.it/ocd/deputato.rdf/d307530_18","AZZOLINA","LUCIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg307530_3_162_624_20200110","20200110","20210212","MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ISTRUZIONE",,2022-07-30 13:20:59
"http://dati.camera.it/ocd/deputato.rdf/d305704_18","ASCANI","ANNA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305704_5_162_624_20200117","20200117","20200825","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ISTRUZIONE",,2022-07-30 13:20:57
"http://dati.camera.it/ocd/deputato.rdf/d305525_18","CASTELLI","LAURA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305525_29_162_52_20200903","20200903","20210212","VICE MINISTRO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-30 13:22:18
"http://dati.camera.it/ocd/deputato.rdf/d305918_18","SIBILIA","CARLO","http://dati.camera.it/ocd/membroGoverno.rdf/mg305918_5_162_15_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'INTERNO",,2022-07-30 13:21:54
"http://dati.camera.it/ocd/deputato.rdf/d306176_18","MAURI","MATTEO","http://dati.camera.it/ocd/membroGoverno.rdf/mg306176_5_162_15_20190913","20190913","20200814","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'INTERNO",,2022-07-30 13:20:57
"http://dati.camera.it/ocd/deputato.rdf/d307661_18","BUFFAGNI","STEFANO","http://dati.camera.it/ocd/membroGoverno.rdf/mg307661_5_162_169_20190913","20190913","20200814","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-07-30 13:19:38
"http://dati.camera.it/ocd/deputato.rdf/d305780_18","MORANI","ALESSIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305780_5_162_169_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-07-30 13:19:49
"http://dati.camera.it/ocd/deputato.rdf/d306228_18","DI STEFANO","MANLIO","http://dati.camera.it/ocd/membroGoverno.rdf/mg306228_5_162_504_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE",,2022-07-30 13:21:00
"http://dati.camera.it/ocd/deputato.rdf/d307437_18","DEL RE","EMANUELA CLAUDIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg307437_5_162_504_20190913","20190913","20200825","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE",,2022-07-30 13:19:24
"http://dati.camera.it/ocd/deputato.rdf/d305933_18","SCALFAROTTO","IVAN","http://dati.camera.it/ocd/membroGoverno.rdf/mg305933_5_162_504_20190913","20190913","20210114","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE",,2022-07-30 13:22:00
"http://dati.camera.it/ocd/deputato.rdf/d307564_18","ORRICO","ANNA LAURA","http://dati.camera.it/ocd/membroGoverno.rdf/mg307564_5_162_564_20190913","20190913","20190921","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO PER I BENI E LE ATTIVITA' CULTURALI",,2022-07-30 13:19:07
"http://dati.camera.it/ocd/deputato.rdf/d305525_18","CASTELLI","LAURA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305525_5_162_52_20190913","20190913","20200903","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-30 13:22:18
"http://dati.camera.it/ocd/deputato.rdf/d306091_18","VILLAROSA","ALESSIO MATTIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg306091_5_162_52_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ECONOMIA E DELLE FINANZE",,2022-07-30 13:19:03
"http://dati.camera.it/ocd/deputato.rdf/d302794_18","MORASSUT","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg302794_5_162_180_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'AMBIENTE E DELLA TUTELA DEL TERRITORIO E DEL MARE",,2022-07-30 13:20:37
"http://dati.camera.it/ocd/deputato.rdf/d305567_18","GIORGIS","ANDREA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305567_5_162_49_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLA GIUSTIZIA",,2022-07-31 13:14:55
"http://dati.camera.it/ocd/deputato.rdf/d307530_18","AZZOLINA","LUCIA","http://dati.camera.it/ocd/membroGoverno.rdf/mg307530_5_162_196_20190913","20190913","20200110","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITÀ E DELLA RICERCA",,2022-07-30 13:20:59
"http://dati.camera.it/ocd/deputato.rdf/d305704_18","ASCANI","ANNA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305704_5_162_196_20190913","20190913","20200110","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITÀ E DELLA RICERCA",,2022-07-30 13:20:57
"http://dati.camera.it/ocd/deputato.rdf/d307132_18","TRAVERSI","ROBERTO","http://dati.camera.it/ocd/membroGoverno.rdf/mg307132_5_162_198_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI",,2022-07-31 13:13:59
"http://dati.camera.it/ocd/deputato.rdf/d305842_18","L'ABBATE","GIUSEPPE","http://dati.camera.it/ocd/membroGoverno.rdf/mg305842_5_162_565_20190913","20190913","20190921","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLE POLITICHE AGRICOLE ALIMENTARI, FORESTALI E DEL TURISMO",,2022-07-30 13:22:12
"http://dati.camera.it/ocd/deputato.rdf/d305982_18","LIUZZI","MIRELLA","http://dati.camera.it/ocd/membroGoverno.rdf/mg305982_5_162_169_20190913","20190913","20210212","SOTTOSEGRETARIO DI STATO","II Governo Conte (04.09.2019 - 12.02.2021)","MINISTERO DELLO SVILUPPO ECONOMICO",,2022-07-30 13:19:30
