"persona","cognome","nome","info","inizioMandato","fineMandato"
"http://dati.camera.it/ocd/persona.rdf/p306272","ZAN","ALESSANDRO","Laurea in ingegneria delle telecomunicazioni; Ingegnere","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306274","MARCON","GIULIO","Laurea in filosofia; Operatore sociale","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306276","CAUSIN","ANDREA","Diploma di liceo classico;  Imprenditore del settore dei servizi","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306278","PELLEGRINO","SERENA","Laurea in architettura;  Architetto","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306280","QUARANTA","STEFANO","Laurea in giurisprudenza;  Consulente legale","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306282","PAGLIA","GIOVANNI","Laurea in scienze politiche;  Dipendente di azienda bancaria","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306284","RICCIATTI","LARA","Laurea in scienze politiche; Studentessa in relazioni e cooperazione internazionali","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306286","FERRO","ANDREA","Diploma di liceo scientifico","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306288","PIAZZONI","ILEANA CATHIA","Laurea in scienze dell'amministrazione;  Impiegato","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306290","PILOZZI","NAZZARENO","Maturità classica; Impiegato","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306292","CHAOUKI","KHALID","Giornalista professionista","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306294","GIORDANO","GIANCARLO","Diploma di liceo scientifico; Operatore sociale","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306296","DE MITA","GIUSEPPE","Laurea in giurisprudenza;  Avvocato civilista e amministrativista","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306300","AIELLO","FERDINANDO","Diploma di istituto tecnico commerciale;  Dipendente pubblico","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306302","IACONO","MARIA","Diploma di liceo classico;  Funzionario provincia di Agrigento","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306306","BOSCO","ANTONINO","Diploma di liceo classico;  Imprenditore del settore turistico","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306308","AMODDIO","SOFIA","Laurea in giurisprudenza;  Avvocato penalista","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306310","MAIETTA","PASQUALE","Laurea in economia e commercio;  Commercialista","20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306521","ZARATTI","FILIBERTO","Laurea in scienze politiche;  Consulente aziendale","20130416","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306523","SANNICANDRO","ARCANGELO","Laurea in giurisprudenza;  Avvocato civilista","20130416","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306582","GUIDESI","GUIDO","Diploma di istituto tecnico commerciale","20130605","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306601","DI STEFANO","MARCO","Diploma di liceo scientifico; Agente di pubblica sicurezza","20130808","20180322"
"http://dati.camera.it/ocd/persona.rdf/p32460","BOSSI","UMBERTO","Liceo scientifico; Giornalista","20130305","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306135","VECCHIO","ANDREA",,"20130305","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306139","STUMPO","NICOLA",,"20130305","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306298","PLACIDO","ANTONIO",,"20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p306304","PALAZZOTTO","ERASMO",,"20130315","20180322"
"http://dati.camera.it/ocd/persona.rdf/p32540","CALDORO","STEFANO","Laurea in scienze politiche; giornalista","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32560","CALZOLAIO","VALERIO","Laurea in scienze politiche; funzionario di partito, pubblicista","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32560","CALZOLAIO","VALERIO","Laurea in scienze politiche; funzionario di partito, pubblicista","19940331","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32570","CAMOIRANO","MAURA","Diploma di maturita' classica; impiegata","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32570","CAMOIRANO","MAURA","Diploma di maturita' classica; impiegata","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32580","CAMPATELLI","VASSILI","Laurea in ingegneria elettronica; dirigente d'azienda","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32580","CAMPATELLI","VASSILI","Laurea in ingegneria elettronica; dirigente d'azienda","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32590","CANCIAN","ANTONIO","Laurea in ingegneria; ingegnere","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32610","CARLI","LUCA","Licenza media superiore; imprenditore","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32620","CARTA","CLEMENTE","Laurea in ingegneria","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32630","CARTA","GIORGIO","Laurea in medicina e chirurgia; segretario di  partito","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32640","CASILLI","COSIMO","Laurea in farmacia; farmacista","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32650","CASTELLANETA","SERGIO","Laurea in medicina e chirurgia; medico chirurgo","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32650","CASTELLANETA","SERGIO","Laurea in medicina e chirurgia; medico chirurgo","19940402","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32660","CASTELLI","ROBERTO","Laurea in ingegneria; imprenditore","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32660","CASTELLI","ROBERTO","Laurea in ingegneria; imprenditore","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32670","CASTELLOTTI","GUIDO","Licenza media superiore; sindacalista","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32680","CASULA","EMIDIO","Laurea in ingegneria","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32690","CECERE","TIBERIO","Laurea in architettura; architetto","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32700","CELLAI","MARCO","Licenza media superiore; funzionario pubblico","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32710","CESETTI","FABRIZIO","Laurea in giurisprudenza; avvocato","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32710","CESETTI","FABRIZIO","Laurea in giurisprudenza; avvocato","19940331","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32720","CHIAVENTI","MASSIMO","Laurea in giurisprudenza; funzionario di partito","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32730","CIAMPAGLIA","ANTONIO","Funzionario pubblico","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32750","COLAIANNI","NICOLA","Laurea in giurisprudenza; magistrato","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32760","COMINO","DOMENICO","Laurea in scienze agrarie; docente scuola media superiore, agronomo","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32760","COMINO","DOMENICO","Laurea in scienze agrarie; docente scuola media superiore, agronomo","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32770","CONCA","GIORGIO","Licenza media superiore; imprenditore","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32780","CONTI","GIULIO","Laurea in medicina e chirurgia; medico chirurgo","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32780","CONTI","GIULIO","Laurea in medicina e chirurgia; medico chirurgo","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32790","CORRAO","CALOGERO","Laurea in ingegneria; funzionario pubblico","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32800","CORRENTI","GIOVANNI","Laurea in giurisprudenza; avvocato","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32810","CORTESE","MICHELE","Licenza media superiore; imprenditore","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32820","COSTANTINI","LUCIANO","Licenza media superiore; impiegato","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32830","COSTI","ROBINIO","Laurea in sociologia","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32840","CRIPPA","FEDERICO","Insegnante","19920423","19940112"
"http://dati.camera.it/ocd/persona.rdf/p32860","DALLA CHIESA","FERNANDO","Laurea in scienze economiche e commerciali; docente universitario","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32870","DALLA CHIESA","MARIA SIMONA","Laurea in scienze politiche; giornalista","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32870","DALLA CHIESA","MARIA SIMONA","Laurea in scienze politiche; giornalista","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32880","DALLA VIA","ALESSANDRO","Laurea in scienze economiche e commerciali; commercialista","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32890","D'ANDREAMATTEO","PIERGIUSEPPE","Licenza media superiore; dirigente d'azienda","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32900","DE BENETTI","LINO","Laurea in scienze religiose; editore","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32900","DE BENETTI","LINO","Laurea in scienze religiose; editore","19940402","19960508"
"http://dati.camera.it/ocd/persona.rdf/p32910","DEL BASSO DE CARO","UMBERTO","Laurea in giurisprudenza; avvocato","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32920","DE PAOLI","PAOLO","Licenza media superiore; imprenditore","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32930","DE SIMONE","ANDREA CARMINE","Licenza media superiore; funzionario pubblico","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32950","DI GIUSEPPE","COSIMO DAMIANO FRANCESCO","Licenza media superiore","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32960","DI LAURA FRATTURA","FERNANDO","Licenza media superiore","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32970","DI MAURO","GIOVANNI","Liceo scientifico; dipendente pubblico - impiegato","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32980","DOLINO","GIOVANNI","Licenza media superiore; funzionario pubblico","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32990","DORIGO","MARTINO","Licenza media superiore; operaio","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p32990","DORIGO","MARTINO","Licenza media superiore; operaio","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33000","DOSI","FABIO","Laurea in giurisprudenza; avvocato","19920413","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33000","DOSI","FABIO","Laurea in giurisprudenza; avvocato","19940630","19960508"
"http://dati.camera.it/ocd/persona.rdf/p3300","LATTANZIO","VITO","Laurea in medicina e chirurgia; medico chirurgo.","19870625","19920422"
"http://dati.camera.it/ocd/persona.rdf/p3300","LATTANZIO","VITO","Laurea in medicina e chirurgia; medico chirurgo.","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33010","ELSNER","GIOVANNI GUIDO","Diploma di accademia","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33020","EVANGELISTI","FABIO","Laurea in scienze politiche; libero professionista","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33020","EVANGELISTI","FABIO","Laurea in scienze politiche; libero professionista","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33030","FARASSINO","GIUSEPPE","Licenza media superiore; cantante","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33040","FAVA","GIOVANNI GIUSEPPE CLAUDIO","Laurea in giurisprudenza; giornalista","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33060","FERRAUTO","ROMANO","Laurea in scienxe economiche e commerciali; docente universitario","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33070","FERRI","ENRICO","Laurea in giurisprudenza; magistrato","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33090","FLEGO","ENZO","Licenza media inferiore","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33090","FLEGO","ENZO","Licenza media inferiore","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33100","FORMENTI","FRANCESCO","laurea in architettura;libero professionista","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33100","FORMENTI","FRANCESCO","laurea in architettura;libero professionista","19940402","19960508"
"http://dati.camera.it/ocd/persona.rdf/p3310","LAURICELLA","SALVATORE","Laurea in giurisprudenza; avvocato.","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33110","FORMENTINI","MARCO","Laurea in giurisprudenza; dirigente d'azienda","19920417","19930914"
"http://dati.camera.it/ocd/persona.rdf/p33120","FORTUNATO","GIUSEPPE MARIO ALBINO","Licenza media superiore","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33130","FRAGASSI","RICCARDO","Licenza media superiore","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33130","FRAGASSI","RICCARDO","Licenza media superiore","19940622","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33140","FREDDA","ANGELO","licenza media inferiore;dirigente di partito,impiegato","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33150","FRONTINI","CLAUDIO","Laurea in scienze economiche e commerciali; libero professionista","19920413","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33160","GALANTE","SEVERINO","Laurea in filosofia; docente universitario","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33170","GALASSO","ALFREDO","Laurea in giurisprudenza; magistrato, docente universitario","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33180","GALBIATI","DOMENICO","Laurea in medicina e chiurgia; medico chirurgo","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33190","GAMBALE","GIUSEPPE","Laurea in medicina e chirurgia, spec. cardiologia; medico chirurgo, cardiologo","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33190","GAMBALE","GIUSEPPE","Laurea in medicina e chirurgia, spec. cardiologia; medico chirurgo, cardiologo","19940401","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33200","GARESIO","GIUSEPPE","Licenza media superiore; giornalista","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33210","GASPARRI","MAURIZIO","Diploma di maturita' classica; giornalista","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33210","GASPARRI","MAURIZIO","Diploma di maturita' classica; giornalista","19940403","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33220","GIANNOTTI","VASCO","diploma magistrale;dirigente di partito","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33220","GIANNOTTI","VASCO","diploma magistrale;dirigente di partito","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33230","GIOVANARDI","CARLO AMEDEO","Laurea in giurisprudenza; avvocato","19920413","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33230","GIOVANARDI","CARLO AMEDEO","Laurea in giurisprudenza; avvocato","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33250","GNUTTI","VITO","Laurea in ingegneria; imprenditore","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33250","GNUTTI","VITO","Laurea in ingegneria; imprenditore","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33260","GRASSI","ALDA","Licenza media superiore; insegnante","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33270","GRASSO","GAETANO","Laurea in flosofia; imprenditore","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33270","GRASSO","GAETANO","Laurea in flosofia; imprenditore","19940413","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33280","GUALCO","GIACOMO","Licenza media superiore; libero professionista","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33290","GUIDI","GALILEO","Laurea in medicina e chirurgia; medico chirurgo","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33290","GUIDI","GALILEO","Laurea in medicina e chirurgia; medico chirurgo","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33300","IANNUZZI","FRANCESCO PAOLO","Laurea in scienze economiche e commerciali; funzionario pubblico","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33310","IMPEGNO","BERARDINO","Laurea in filosofia; docente universitario","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33330","INGRAO","CHIARA","Laurea in lingue e letterature straniere; interprete","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33340","INNOCENTI","RENZO","Diploma di perito meccanico; tecnico di officina, dirigente sindacale","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33340","INNOCENTI","RENZO","Diploma di perito meccanico; tecnico di officina, dirigente sindacale","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33350","IODICE","ANTONIO","Laurea in scienze politiche; docente universitario","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33360","JANNELLI","EUGENIO","Laurea in medicina e chirurgia; primario ospedaliero ortopedico","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33360","JANNELLI","EUGENIO","Laurea in medicina e chirurgia; primario ospedaliero ortopedico","19940413","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33370","LA GLORIA","ANTONIO","Laurea in lettere; insegnante","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33380","LANDI","BRUNO","Laurea in giurispudenza; docente universitario","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33400","LA RUSSA","ANGELO","Laurea in giurisprudenza; insegnante","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33410","LA RUSSA","IGNAZIO BENITO MARIA","Laurea in giurisprudenza; avvocato patrocinante in Cassazione","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33410","LA RUSSA","IGNAZIO BENITO MARIA","Laurea in giurisprudenza; avvocato patrocinante in Cassazione","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33420","LATRONICO","FEDE","Laurea in medicina e chirurgia;","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33420","LATRONICO","FEDE","Laurea in medicina e chirurgia;","19940402","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33430","LAZZATI","MARCELLO LUIGI","Laurea in giurisprudenza; avvocato","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33430","LAZZATI","MARCELLO LUIGI","Laurea in giurisprudenza; avvocato","19940402","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33440","LECCESE","VITO","maturita' classica;impiegato pubblico","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33450","LENTO","FEDERICO GUGLIELMO","Laurea in medicina e chirurgia; primario ospedaliero","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33460","LEONI ORSENIGO","LUCA","Licenza media superiore; impiegato","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33460","LEONI ORSENIGO","LUCA","Licenza media superiore; impiegato","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33470","LETTIERI","MARIO","Laurea in lingue e letterature straniere; professore","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33480","LONGO","FRANCO","Licenza media superiore; funzionario di partito","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33490","LUCARELLI","LUIGI","Laurea in giurisprudenza; avvocato","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33500","MAGISTRONI","SILVIO","Licenza media superiore; commerciante","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33510","MAGNABOSCO","ANTONIO","Licenza media superiore; libero professionista","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33510","MAGNABOSCO","ANTONIO","Licenza media superiore; libero professionista","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33520","MAGRI","ANTONIO","Licenza media inferiore","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33520","MAGRI","ANTONIO","Licenza media inferiore","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33530","MAIOLO","TIZIANA","maturita' classica;giornalista","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33530","MAIOLO","TIZIANA","maturita' classica;giornalista","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33540","MAIRA","RAIMONDO LUIGI BRUNO","Laurea in giurisprudenza; avvocato","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33550","MANCINA","CLAUDIA","laurea in filosofia;docente universitario, ricercatore distoria della filosofia moderna","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33560","MANCINI","GIANMARCO","Laurea in giurisprudenza","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33570","MANISCO","LUCIO","Licenza media superiore; giornalista","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33580","MANTI","LEONE","Licenza media superiore;  libero professionista","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33590","MANTOVANI","RAMON","Licenza media superiore; funzionario di partito","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33610","MARCUCCI","ANDREA","Licenza media superiore; imprenditore","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33620","MARENCO","FRANCESCO","Licenza media superiore","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33620","MARENCO","FRANCESCO","Licenza media superiore","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33630","MARGUTTI","FERDINANDO","Laurea in giurisprudenza; avvocato","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33640","MARINI","FRANCO","Laurea in giurisprudenza; sindacalista","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33640","MARINI","FRANCO","Laurea in giurisprudenza; sindacalista","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33650","MARINO","LUIGI","Laurea in scienze politiche e giurisprudenza; funzionario pubblico","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33650","MARINO","LUIGI","Laurea in scienze politiche e giurisprudenza; funzionario pubblico","19940401","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33660","MARONI","ROBERTO ERNESTO","Laurea in giurisprudenza; avvocato","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33660","MARONI","ROBERTO ERNESTO","Laurea in giurisprudenza; avvocato","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33670","MARTUCCI","ALFONSO","Laurea in giurisprudenza; avvocato","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33680","MASTRANZO","PIETRO","Laurea in giurisprudenza;","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33700","MAZZETTO","MARIELLA","Laurea in pedagogia; insegnante","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33700","MAZZETTO","MARIELLA","Laurea in pedagogia; insegnante","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33710","MAZZOLA","ANGELO","Licenza media superiore; impiegato","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33730","MELILLA","GENEROSO","Laurea in filosofia","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33740","MEO ZILIO","GIOVANNI","Laurea in filosofia; docente universitario","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33740","MEO ZILIO","GIOVANNI","Laurea in filosofia; docente universitario","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33750","METRI","CORRADO","Licenza media superiore; dirigente d'azienda","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33760","MICHIELON","MAURO","diploma di ragioniere e perito commerciale;impiegato pubblico","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33760","MICHIELON","MAURO","diploma di ragioniere e perito commerciale;impiegato pubblico","19940405","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33770","MITA","PIETRO","Laurea in lettere; insegnante","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33780","MODIGLIANI","ENRICO","Laurea in giurisprudenza; dirigente d'azienda","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33790","MOIOLI","MARIA","Laurea in lettere e filosofia; insegnante","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33790","MOIOLI","MARIA","Laurea in lettere e filosofia; insegnante","19940412","19960508"
"http://dati.camera.it/ocd/persona.rdf/p33800","MORGANDO","GIANFRANCO","Laurea in scienze politiche; dirigente pubblico","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33810","MORI","GABRIELE","Laurea in giurisprudenza; funzionario pubblico","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33820","MUSSI","FABIO","Laurea in filosofia; giornalista","19920421","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33830","MUSSOLINI","ALESSANDRA","Laurea in medicina e chirurgia","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33840","MUZIO","ANGELO","licenza media inferiore;sindacalista","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33850","NEGRI","LUIGI","laurea in architettura;architetto","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33860","NENCINI","RICCARDO","Funzionario pubblico","19920416","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33870","NICOLOSI","ROSARIO ANTONINO","Laurea in chimica; dirigente d'azienda, sindacalista","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33880","NUCCIO","GASPARE","Licenza media superiore","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33890","OCCHIPINTI","GIANFRANCO MARIA EUGENIO","Laurea in scienze economiche e commerciali; libero professionista","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33900","OLIVERIO","GERARDO MARIO","Diploma di ragioniere; impiegato","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33910","OLIVO","ROSARIO","diploma di ist. tecnico industriale;giornalista, pubblicista","19920414","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33920","ONGARO","GIOVANNI","Licenza media superiore; imprenditore","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33930","ORGIANA","BENITO","Licenza media superiore; funzionario pubblico","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33940","ORLANDO","LEOLUCA","Laurea in giurisprudenza; docente universitario","19920415","19931214"
"http://dati.camera.it/ocd/persona.rdf/p33950","OSTINELLI","GABRIELE","Laurea in scienze economiche e commerciali; libero professionista","19920417","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33960","PADOVAN","FABIO","Laurea in scienze economiche e commerciali; imprenditore","19920415","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33970","PAGANI","MAURIZIO","Licenza media superiore; sindacalista, pubblicista","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33980","PAGANO","SANTINO","laurea in giurisprudenza;imprenditore","19920418","19940414"
"http://dati.camera.it/ocd/persona.rdf/p33990","PAGGINI","ROBERTO","Laurea in giurisprudenza; avvocato","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p34000","PAISSAN","MAURO","laurea in sociologia;giornalista","19920422","19940414"
"http://dati.camera.it/ocd/persona.rdf/p34010","PALADINI","MAURIZIO","Licenza media superiore; libero professionista","19920413","19940414"
"http://dati.camera.it/ocd/persona.rdf/p34020","PALERMO","CARLO","Laurea in giurisprudenza; avvocato","19920422","19931209"
